title,publication_date,source,content,url,keywords
Unlimited Industries raises $12 million to build AI construction company to ‘power America’s future’,2025-12-27,Unknown,Unlimited Industries has raised $12 million in seed funding to build an AI-native construction company focused on accelerating US infrastructure.,https://roboticsandautomationnews.com/2025/12/03/unlimited-industries-raises-12-million-to-build-ai-construction-company-to-power-americas-future/97306/&ved=2ahUKEwju_cfiqt2RAxUFRfEDHcEbNbwQxfQBegQIAhAC&usg=AOvVaw2_xzF9Te4cKuO_gX8E2qxR,construction automation
Construction begins on Pacific Office Automation HQ in Tempe,2025-12-27,Unknown,Construction begins on Pacific Office Automation HQ in Tempe. Innovative real estate developer Creation officially broke ground yesterday on a six-acre...,https://azbigmedia.com/real-estate/construction-begins-on-pacific-office-automation-hq-in-tempe/&ved=2ahUKEwju_cfiqt2RAxUFRfEDHcEbNbwQxfQBegQIAxAC&usg=AOvVaw1yVRy_Xzm9wHxyetCdFyF7,construction automation
Gravis Robotics raises $23 million and signs series of landmark deals,2025-12-27,Unknown,Gravis Robotics – the earthmoving autonomy platform – says it is “pulling further ahead in the race to transform global construction” as it announces a new...,https://roboticsandautomationnews.com/2025/11/29/gravis-robotics-raises-23-million-and-signs-series-of-landmark-deals/97107/&ved=2ahUKEwju_cfiqt2RAxUFRfEDHcEbNbwQxfQBegQICBAC&usg=AOvVaw3ECWvdVB5z1QzCeXtP8-pS,construction automation
Functional analysis of hyperautomation in construction for advancing efficiency and sustainability through process optimization and technological integration,2025-12-27,Unknown,"The novelty of the study is based on the comprehensiveness of the approach in evaluating hyperautomation across multiple performance dimensions, hence bridging...",https://www.nature.com/articles/s41598-025-25542-y&ved=2ahUKEwju_cfiqt2RAxUFRfEDHcEbNbwQxfQBegQIBhAC&usg=AOvVaw3ESquRhEoIRa6KoVeXl3WK,construction automation
UAE robotics startup Buildroid raises $2 million to introduce robotics into construction sector,2025-12-27,Unknown,"Buildroid AI, a UAE-based robotics startup focused on automating construction workflows, has emerged from stealth with $2 million in pre-seed investment led...",https://roboticsandautomationnews.com/2025/11/24/uae-robotics-startup-buildroid-raises-2-million-to-introduce-robotics-into-construction-sector/96880/&ved=2ahUKEwju_cfiqt2RAxUFRfEDHcEbNbwQxfQBegQICRAC&usg=AOvVaw13wwHoi7hMG9MY0nlyK3j3,construction automation
Rockwell Automation to build Wisconsin factory as part of $2B US expansion,2025-12-27,Unknown,The facility will house more than 1 million square feet of manufacturing and warehouse space and allow customers to see its automation and digital solutions...,https://www.constructiondive.com/news/rockwell-automation-greenfield-wisconsin-largest-factory-2b-investment/806160/&ved=2ahUKEwju_cfiqt2RAxUFRfEDHcEbNbwQxfQBegQIBRAC&usg=AOvVaw3DrCfrKdx7TCg2VCMhZKs5,construction automation
GenDen-AI presents Structure-AI Concept at Y Combinator Winter 2026 Batch,2025-12-27,Unknown,"GenDen-AI, a company led by Pakistani-origin artificial intelligence researcher and licensed structural engineer Dr. Mustafa Sultan, has presented its...",https://www.nation.com.pk/19-Nov-2025/genden-ai-presents-structure-ai-concept-y-combinator-winter-2026-batch&ved=2ahUKEwj8m4Xjqt2RAxUASfEDHVtkHzwQxfQBegQICBAC&usg=AOvVaw2VZbGK37zynappvncHWK7Z,structural engineering artificial intelligence
Conference Partnership with the ARTISTE 2025 on AI in Structural Engineering,2025-12-27,Unknown,"Allow content? ... Data-Centric Engineering (Cambridge University Press) is delighted to renew its publishing partnership with ARTISTE2025 (opens in a new tab), a...",https://www.cambridge.org/core/journals/data-centric-engineering/announcements/call-for-papers/dce-special-collection-artificial-intelligence-in-structural-engineering-artiste-conferen&ved=2ahUKEwj8m4Xjqt2RAxUASfEDHVtkHzwQxfQBegQIBBAC&usg=AOvVaw1gghZf8a5LXpia6dY2EmM1,structural engineering artificial intelligence
Structural engineers lament unethical practices in project execution,2025-12-27,Unknown,Structural engineers under the aegis of the Nigerian Institution of Structural Engineers (NIStructE) have decried rising unethical practices.,https://guardian.ng/property/structural-engineers-lament-unethical-practices-in-project-execution/&ved=2ahUKEwj8m4Xjqt2RAxUASfEDHVtkHzwQxfQBegQIChAC&usg=AOvVaw1pB0ZZnlelLrZSZJ-IDVrv,structural engineering artificial intelligence
How onshoring and AI are driving US structural steel demand,2025-12-27,Unknown,"Key takeaways: Structural steel demand is being shaped by AI-driven data center construction and onshoring, but overall 2025 market uncertainty is delaying...",https://www.fastmarkets.com/insights/how-onshoring-and-ai-are-driving-us-structural-steel-demand/&ved=2ahUKEwj8m4Xjqt2RAxUASfEDHVtkHzwQxfQBegQIAhAC&usg=AOvVaw30BwGn985ePoBv3y4jpSa5,structural engineering artificial intelligence
Forecasting bond strength of various FRP bars with different surface characteristics in concrete using machine learning models,2025-12-27,Unknown,"Fiber-reinforced polymer (FRP) bars are gaining prominence in civil infrastructure due to their high strength-to-weight ratio, corrosion resistance,...",https://www.frontiersin.org/journals/built-environment/articles/10.3389/fbuil.2025.1692879/full&ved=2ahUKEwj8m4Xjqt2RAxUASfEDHVtkHzwQxfQBegQIBxAC&usg=AOvVaw2Edp0wEHw_YOiXr3eiST8-,structural engineering artificial intelligence
Intelligent low carbon reinforced concrete beam design optimization via deep reinforcement learning,2025-12-27,Unknown,Reinforced concrete (RC) beam design currently faces significant challenges from the substantial carbon footprint of cementitious materials and the lack of...,https://www.nature.com/articles/s41598-025-18543-4&ved=2ahUKEwj8m4Xjqt2RAxUASfEDHVtkHzwQxfQBegQIBRAC&usg=AOvVaw0DwiguT8E-PZWqwJ1ISnsg,structural engineering artificial intelligence
Engineering the future: How AI is redefining the role of engineers in the next decade,2025-12-27,Unknown,"AI In Engineering: Discover how artificial intelligence is transforming the role of engineers, enhancing creativity and promoting sustainable practices in...",https://education.economictimes.indiatimes.com/blog/engineering-revolution-the-impact-of-ai-on-the-future-of-engineering/124083898&ved=2ahUKEwj8m4Xjqt2RAxUASfEDHVtkHzwQxfQBegQICRAC&usg=AOvVaw2hmJmlVYHUOwJnb6eZsgQ_,structural engineering artificial intelligence
Digital twins as self-models for intelligent structures,2025-12-27,Unknown,A self-model is an artificial intelligence that is able to create a continuously updated internal representation of itself.,https://www.nature.com/articles/s41598-025-14347-8&ved=2ahUKEwj8m4Xjqt2RAxUASfEDHVtkHzwQxfQBegQIBhAC&usg=AOvVaw2MxYMWn2lPuTIb9ZnMhgsx,structural engineering artificial intelligence
Podcast | Integrating artificial intelligence into structural maintenance and management,2025-12-27,Unknown,"The latest episode of the Engineers Collective is out now: listen in on Spotify, Apple Podcasts, your usual platform or the player below.",https://www.newcivilengineer.com/latest/podcast-integrating-artificial-intelligence-into-structural-maintenance-and-management-31-07-2025/&ved=2ahUKEwj8m4Xjqt2RAxUASfEDHVtkHzwQxfQBegQIARAC&usg=AOvVaw15AUoDhGn70-Y8Jm3CCIM8,structural engineering artificial intelligence
AI turns drone footage into disaster response maps in minutes,2025-12-27,Unknown,"A tool developed at Texas A&M University is set to transform how emergency responders assess damage after disasters. The technology, known as CLARKE...",https://www.eurekalert.org/news-releases/1093146&ved=2ahUKEwj8m4Xjqt2RAxUASfEDHVtkHzwQxfQBegQIAxAC&usg=AOvVaw3hgc5j3MpOwDV372JXCm-E,structural engineering artificial intelligence
Machine Learning Surrogates for Unreinforced Masonry Tensile-Strength Prediction,2025-12-27,Unknown,"With advances in computational modeling, finite- or discrete-element method-based computational models are often used to conduct nonlinear structural...",https://ascelibrary.org/doi/abs/10.1061/JCCEE5.CPENG-6699&ved=2ahUKEwiXir_jqt2RAxXNRPEDHRTGDmEQxfQBegQICBAC&usg=AOvVaw3wjCnkpmJo0UztxVg5Gnqt,structural engineering machine learning
Machine learning-based prediction of crack mouth opening displacement in ultra-high-performance concrete,2025-12-27,Unknown,"Ultra-high-performance concrete (UHPC) has become an essential construction material due to its exceptional strength, durability, and crack-resistance...",https://www.nature.com/articles/s41598-025-23610-x&ved=2ahUKEwiXir_jqt2RAxXNRPEDHRTGDmEQxfQBegQIAxAC&usg=AOvVaw137LTvdJGx4eqK9j5emVmi,structural engineering machine learning
Prediction model of axial compressive bearing capacity of concrete-encased steel composite columns based on SHAP and machine learning,2025-12-27,Unknown,The ongoing construction of large-span buildings and high-rise buildings in recent years has raised the performance requirements for structural elements.,https://www.nature.com/articles/s41598-025-23253-y&ved=2ahUKEwiXir_jqt2RAxXNRPEDHRTGDmEQxfQBegQIChAC&usg=AOvVaw2mcQorRfF0zC0L3QSGj-Xi,structural engineering machine learning
Conference Partnership with the ARTISTE 2025 on AI in Structural Engineering,2025-12-27,Unknown,Announcing a new Collection deriving from the ARTISTE Conference dedicated to AI in Structural Engineering.,https://www.cambridge.org/core/journals/data-centric-engineering/announcements/call-for-papers/dce-special-collection-artificial-intelligence-in-structural-engineering-artiste-conferen&ved=2ahUKEwiXir_jqt2RAxXNRPEDHRTGDmEQxfQBegQIBRAC&usg=AOvVaw1b_gmA3jinRf967ljXxw1N,structural engineering machine learning
Machine learning-based prediction of compressive energy absorption in shoe soles with different features,2025-12-27,Unknown,"This study conducted 537 force-controlled compression tests on shoe soles to measure strain energy. Various features were studied, including midsole and...",https://www.nature.com/articles/s41598-025-20864-3&ved=2ahUKEwiXir_jqt2RAxXNRPEDHRTGDmEQxfQBegQIBxAC&usg=AOvVaw2ua_eVB8NYLVozqSFDrOat,structural engineering machine learning
Machine learning evaluation of PI control effects on neutral equilibrium in bridge virtual pier systems,2025-12-27,Unknown,"This study investigates the application of Neutral Equilibrium Mechanism (NEM) in active control systems for bridge structures, with a focus on analyzing...",https://www.nature.com/articles/s41598-025-20482-z&ved=2ahUKEwiXir_jqt2RAxXNRPEDHRTGDmEQxfQBegQIAhAC&usg=AOvVaw0lDqU2pxzQjvGrjgZCnVau,structural engineering machine learning
Stacked ensemble and SHAP-based approach for predicting plastic rotational capacity in RC columns,2025-12-27,Unknown,The accurate estimation of plastic rotational capacity in reinforced concrete (RC) elements is essential for performance-based seismic design and structural...,https://www.frontiersin.org/journals/built-environment/articles/10.3389/fbuil.2025.1693218/full&ved=2ahUKEwiXir_jqt2RAxXNRPEDHRTGDmEQxfQBegQIBhAC&usg=AOvVaw3akUWwtv6ZQur83GOZdsy9,structural engineering machine learning
Hybrid machine learning models for predicting the tensile strength of reinforced concrete incorporating nano-engineered and sustainable supplementary cementitious materials,2025-12-27,Unknown,"Despite its significance for performance-based design, concrete's tensile strength, which governs crack formation, structural damage, and the longevity of...",https://www.nature.com/articles/s41598-025-19741-w&ved=2ahUKEwiXir_jqt2RAxXNRPEDHRTGDmEQxfQBegQIARAC&usg=AOvVaw0EI-krw7xwO3PotZirXjqE,structural engineering machine learning
Designing Earthquake-Resistant Buildings for Extreme Events,2025-12-27,Unknown,"University researcher uses simulations and machine learning to reshape infrastructure resilience to withstand rare, high-magnitude earthquakes and extreme...",https://www.unr.edu/nevada-today/news/2025/floriana-petrone-career-award&ved=2ahUKEwiXir_jqt2RAxXNRPEDHRTGDmEQxfQBegQIBBAC&usg=AOvVaw3ASu_pRt-yUzxVlAMFRKbt,structural engineering machine learning
Forecasting bond strength of various FRP bars with different surface characteristics in concrete using machine learning models,2025-12-27,Unknown,"Fiber-reinforced polymer (FRP) bars are gaining prominence in civil infrastructure due to their high strength-to-weight ratio, corrosion resistance,...",https://www.frontiersin.org/journals/built-environment/articles/10.3389/fbuil.2025.1692879/full&ved=2ahUKEwiXir_jqt2RAxXNRPEDHRTGDmEQxfQBegQICRAC&usg=AOvVaw2PSfLPSIa2cBz9dsfs5kVW,structural engineering machine learning
KCET Fee Structure 2026: Karnataka CET Fees for Top Engineering Colleges,2025-12-27,Unknown,"KCET Fees Structure 2026: The Karnataka Examinations Authority releases the KCET 2026 fee structure on the official website, cetonline.karnataka.gov.in.",https://engineering.careers360.com/articles/kcet-fee-structure&ved=2ahUKEwidm_njqt2RAxXwQvEDHe6qMBsQxfQBegQIAhAC&usg=AOvVaw0lcBT7oS1wHCvyeD1_X8Tv,structural engineering computer vision
"Computer science | Definition, Types, & Facts",2025-12-27,Unknown,"Computer science is the study of computers and computing, including their theoretical and algorithmic foundations, hardware and software, and their uses for...",https://www.britannica.com/science/computer-science&ved=2ahUKEwidm_njqt2RAxXwQvEDHe6qMBsQxfQBegQIBxAC&usg=AOvVaw1PQZ3muY0CmGXhL_QBfVc4,structural engineering computer vision
IIT Fees for BTech: Check Annual & Semester wise IIT Fee Structure,2025-12-27,Unknown,"IIT Fees includes annual and semester fee for BTech programme. Get complete IIT fee structure for IIT Delhi, IIT Bombay, IIT Kharagpur and other IITs.",https://www.shiksha.com/engineering/articles/iit-fee-structure-for-btech-blogId-6275&ved=2ahUKEwidm_njqt2RAxXwQvEDHe6qMBsQxfQBegQIChAC&usg=AOvVaw29ADePxfMC6ivzs53Bfj_w,structural engineering computer vision
Civil Engineering vs Computer Science Engineering: Which Branch Is Better for Your Career in 2025?,2025-12-27,Unknown,"In the end, pick civil engineering if stability and concrete, large-scale projects appeal to you. Computer science engineering is the more obvious choice if you...",https://www.jagranjosh.com/colleges/civil-engineering-vs-computer-science-career-comparison-clga-1870000480-1&ved=2ahUKEwidm_njqt2RAxXwQvEDHe6qMBsQxfQBegQICBAC&usg=AOvVaw3pbrzYaD7g_IlVpPoGUGP-,structural engineering computer vision
Best Courses to Study in Nigeria (Highest Paying) - Top 16,2025-12-27,Unknown,"Petroleum Engineering is one of the highest-paying courses in Nigeria, given the country's status as an oil-rich nation. This field deals with the...",https://www.nexford.edu/insights/highest-paying-courses-to-study-nigeria&ved=2ahUKEwidm_njqt2RAxXwQvEDHe6qMBsQxfQBegQIBBAC&usg=AOvVaw3IqdWWFpwZQNi2rUP1Ri6s,structural engineering computer vision
Rohbau3D: A Shell Construction Site 3D Point Cloud Dataset,2025-12-27,Unknown,"We introduce Rohbau3D, a novel dataset of 3D point clouds that realistically represents indoor construction environments. The dataset comprises 504...",https://www.nature.com/articles/s41597-025-05827-7&ved=2ahUKEwidm_njqt2RAxXwQvEDHe6qMBsQxfQBegQIBRAC&usg=AOvVaw3SdqzSxf3ITYi43mLe6TDU,structural engineering computer vision
Department of Civil Engineering & Management (CEM),2025-12-27,Unknown,Structural health monitoring for smart infrastructure (SHM4SI) research team aims to understand how structures behave. Sensor technologies enable engineers...,https://www.utwente.nl/en/et/cem/groups/md/shm4si/&ved=2ahUKEwidm_njqt2RAxXwQvEDHe6qMBsQxfQBegQIAxAC&usg=AOvVaw3gpJxxnJIxr3wOGWQXBZfP,structural engineering computer vision
"UCF Strengthens Investment in Engineering, Computer Science With 39 New Faculty",2025-12-27,Unknown,The record-breaking number of new faculty in the College of Engineering and Computer Science will help increase research and teaching across key areas such...,https://www.ucf.edu/news/ucf-strengthens-investment-in-engineering-computer-science-with-39-new-faculty/&ved=2ahUKEwidm_njqt2RAxXwQvEDHe6qMBsQxfQBegQICRAC&usg=AOvVaw0gnT6eQInZX3KeiIsQDO0D,structural engineering computer vision
